# 1000*1000 non optimized
1  13.609222  13.609222
4  13.609222  2.537797
16  13.609222  1.268427
25  13.609222  1.207557
64  13.609222  1.155005
100  13.609222  1.2084


# 1000*1000 optimized
1  2.798426  2.798426
4  2.798426  0.491361
16  2.798426  0.220252
25  2.798426  0.220044
64  2.798426  0.220752
100  2.798426  0.225226
